customer_id,customer_city,customer_state
RGj6cpxpP1Bh,maringa,PR
hki7blDXT5cn,rio grande,RS
xpx0WlzQtYeR,balneario camboriu,SC
ZYUStesI167D,bom jesus do galho,MG
EUTmphSEsKxO,santa luzia,MG
BEnBRoC1guzG,brasilia,DF
3dRKe6tmYlOd,mage,RJ
mIwG6z3BAKRR,petropolis,RJ
79ClWwlnx3rb,uberlandia,MG
pav17dxKtvLB,maua,SP
SAG0Sx1OjMLE,bauru,SP
3BHLtCkb4vOP,braganca paulista,SP
Qj0ZzK2xCiFy,curitiba,PR
LWierrkpb0q4,campos dos goytacazes,RJ
9sbYFNjLklJl,nova iguacu,RJ
Hs8hJrQ3JZxj,sao paulo,SP
qIYItdJQPHIK,sao paulo,SP
O56TjcN1Ugs7,brasilia,DF
26tGdGwpUkn7,pirapora,MG
gjm0XNQLqPYP,sao paulo,SP
vqbV2MWYIbbN,sao paulo,SP
uPYyByguzJss,sao paulo,SP
Np30eot2FMaw,coronel murta,MG
muGIwUoaYeYU,brasilia,DF
RdotyZ1SXGYW,sao paulo,SP
aS6sOExpPdwg,birigui,SP
O67hVywnz3Cg,guaratingueta,SP
HryEFWHUMvre,belo oriente,MG
fiphiuqCg1Ox,rio de janeiro,RJ
FwXqmqP3Go0X,alta floresta,MT
pakV4NVymtMr,governador valadares,MG
nu7yx4PwBpC6,anapolis,GO
FncgdPzUNpa8,sao paulo,SP
6iUNFCXZwkPI,novo gama,GO
3wyguPLDmlNy,vitoria,ES
gMXbgIHNdoED,mogi das cruzes,SP
s7nnBe87WWsV,sao paulo,SP
wx86v5pFop3u,salvador,BA
VNuPYZW5rFRO,sao paulo,SP
jvwd0eqySzLq,salto,SP
a2HNvCWvvr3w,sao paulo,SP
thqDpZjkFihL,rio claro,SP
rrrOQzWFUbEG,sao paulo,SP
oipjqFt2OaOF,sao paulo,SP
dfKK2WjWzr9H,sabara,MG
tHZgR8f4EDoX,sao paulo,SP
3nQ5PhgJINY1,juiz de fora,MG
nUw9jqW81x7L,sao jose da lapa,MG
SV2Q6h7ZKW9S,claudio,MG
1ousoN0VH4k2,sao caetano do sul,SP
t1v4TG7lxIQ1,crato,CE
rVvNTfUgoIuj,atibaia,SP
cCxvs5t4u0O2,candido godoi,RS
JB0DTzpWv9Fr,joao pessoa,PB
Yc4T9xSIxDr4,rio de janeiro,RJ
XozFBe0GQcgF,brasilia,DF
6OFRKBrHyPnz,vila velha,ES
dTEi70yCOt0M,sao paulo,SP
958PQuOn8NP5,rio de janeiro,RJ
LArrZviDtX8h,osasco,SP
DyITXDNPTGJ7,campinas,SP
ioRiwdMlo1XX,sao paulo,SP
0yXUvY4JHnkp,campinas,SP
wHpLxIVNLUws,rondonopolis,MT
v1FJJ1I6V8ik,eldorado do sul,RS
xG15yclsJUS6,taquari,RS
0nBXv5EVTd07,sao vicente,SP
WiSC3X09VFFJ,caxias do sul,RS
HFO5A3JE3KK3,itajuba,MG
QEFaEBTM9KSH,silveiras,SP
eXCyCmwtlgEp,guaruja,SP
gKXn6agBYPj8,brasilia,DF
EPcEFhsB4DnN,rio das ostras,RJ
nFBjMWbgGjYd,belem,PA
243wEtMI1Vqd,pinhais,PR
jzVLLkKASsbP,boituva,SP
y0anVaC60Fk3,rio de janeiro,RJ
TuhfbekKb3y0,uberlandia,MG
g5QcYRcUjUf7,alfredo chaves,ES
os2JmlLM5ABh,limeira,SP
0nWFDNMPOIem,rio de janeiro,RJ
4UgOdGBfzCO7,sao paulo,SP
epM5pccdQRxA,belo horizonte,MG
h6ZMTRfOoZQf,sao paulo,SP
fYjVsBrhNwM0,diadema,SP
lkTKl5fTRGjW,osasco,SP
a5aJExy8radv,visconde do rio branco,MG
JUVbYoREF91w,sao paulo,SP
iAENfzHVbrQb,ferraz de vasconcelos,SP
TU7U9Bb4O9kS,rio de janeiro,RJ
GC3oflF9JXGH,florianopolis,SC
LDG1ehGxdfKm,porto alegre,RS
lz0U2Yi9La4C,atibaia,SP
A4dBPmami9mT,barra de sao joao,RJ
K5FdXAtuvcCM,contagem,MG
YpzhXmGzv64H,pitangueiras,SP
EhmxthYGjyWM,contagem,MG
CB8NertTg0du,diadema,SP
HWK4yHscpa9P,teresina,PI
1lqQ9o02PO0A,camacari,BA
eKfaqqgibOIV,ituiutaba,MG
W9lXwJXwrNiZ,mirassol,SP
ZloGDxXHhKZD,sao paulo,SP
ko8QR1FkguCr,salvador,BA
jzFKGMZra99a,sao gabriel,RS
TZc2Kf0POXfv,sao paulo,SP
Z0UH1tlD3fcY,curitiba,PR
Ufm9e5DWzHQM,rio de janeiro,RJ
uNc4I56rZV33,florianopolis,SC
yJwqFPUiH3DE,rio de janeiro,RJ
g8lDwXUSh8nB,suzano,SP
LyfmY9Xiohfw,mogi mirim,SP
UcDjzegz9teZ,cafelandia,PR
aqJhIWePmg6Z,sao paulo,SP
DcllEPB2FlKw,porto ferreira,SP
wLDLRtqvN93D,contagem,MG
x4zwR1WaHmGv,novo hamburgo,RS
bPlUeR9RSBBz,mucuri,BA
NhL3CMZn2V1g,brasilia,DF
pQZALwNpIUPt,serra,ES
3d5OdGLBIX0N,sao paulo,SP
oOEUo2UHihJF,sao paulo,SP
ez4RVFx6HFj1,sao paulo,SP
Tl4wgTuFoHCd,uniao da vitoria,PR
8RxQWylTP7qD,rio de janeiro,RJ
uJrBoUBGoKZU,rio de janeiro,RJ
leVWGDrMIW4D,sao paulo,SP
WzzB1FV3rzUR,praia grande,SP
7WEaohbMF16Y,uruguaiana,RS
SrhaUeqKa5Jd,rio claro,SP
aZPH12zOBYoM,araras,SP
fOPaWfiOqv9T,sao paulo,SP
vrNbAyEe8eoS,rio grande,RS
WK1e6aYrMXHK,macae,RJ
ct6ylmccJQgf,rio de janeiro,RJ
WG1TKPrwNQ1T,nilopolis,RJ
QYxZuIN0EEyB,cascavel,PR
sUTMxON9l9Ej,sao paulo,SP
Ybvs9R9AAGzd,anta gorda,RS
q5rjpZxV2iyV,vila velha,ES
60mgZryDpbu5,araraquara,SP
lgXNMIOpySth,salto,SP
1Anjt59VDAWC,volta redonda,RJ
3X6zLTxeEcdz,serra do salitre,MG
Q28ZPqkZ3nIx,ribeirao das neves,MG
ZjOuOhjrf0wc,barra mansa,RJ
loJ9dsF03dfQ,jundiai,SP
VnqHLsY2NWAH,sao paulo,SP
qymSF1BPPjZs,colombo,PR
1FORjGmDhkme,gaspar,SC
8bJHaX78tX4z,londrina,PR
VBV8srp483Ep,sao paulo,SP
SI1Vx5m9M3OS,vitoria,ES
kMIzSWyVV6d0,recife,PE
IHgofxPus0cq,barra bonita,SP
G78MfIqmRTRg,balneario camboriu,SC
vdz3VSxKL7KL,itatiba,SP
AlAuxNTPVC1N,mogi das cruzes,SP
ZP2rRTcAclQJ,hidrolandia,CE
7gKKjgKJGetj,aracatuba,SP
9HXPyGj4lmQ1,inconfidentes,MG
icAioO8se9Fb,rio de janeiro,RJ
fMe21VTHFaWd,bebedouro,SP
OJJqBNyZEkxO,ariquemes,RO
z4qOZH14AUOH,ituiutaba,MG
imtS59KEdSEx,paulista,PE
zMKqRneShzex,barros cassal,RS
nlnt8VP7dGQh,florianopolis,SC
nm2GwugKilQ7,curitiba,PR
mOJbRtZm8Wd5,tupa,SP
qHZcRzaYkmER,sao paulo,SP
nB4rwaekZvbW,itapecerica da serra,SP
KBjymjAY847Y,simao dias,SE
hyv02JTAwE5E,benevides,PA
3Ue0XkMfyUNF,sao paulo,SP
5egHoQO1kDSD,franca,SP
7sauusQXVmwi,rio de janeiro,RJ
imBLbEXjOgv2,londrina,PR
Mq0adMwLE4jx,alvorada,RS
jnzhcxiwCjNT,osasco,SP
I37xD9whd3oz,diadema,SP
OEkjuqJ0fVMQ,taboao da serra,SP
U4ddxH19IDxV,monte santo de minas,MG
1XRVa86CLyBR,rio verde,GO
a1OPmEbYhFlZ,valinhos,SP
dSXrns3egdjJ,belo horizonte,MG
bRf1e43fVnik,parnamirim,RN
2O0yzgeQNsri,juiz de fora,MG
M3vPZkcjpscc,alvorada,RS
jzNwkQArdyzx,osasco,SP
uzzgnRet5G8m,tambau,SP
L1YbwcmyAcoY,sao paulo,SP
ZVUns2xq58Fi,campinas,SP
rgMohQL05l9W,matao,SP
e9H1nZ2OcjhL,osvaldo cruz,SP
IbYx0Tf8llPu,sao paulo,SP
SabrYJeBEVYZ,acopiara,CE
oRmT6Y4Jm7BD,guarulhos,SP
Lx9hUR1WIDDY,rio de janeiro,RJ
ChWnLZ4tGuRe,rio de janeiro,RJ
VKlS63hU9rL9,ribeirao do sul,SP
g8GM7kZdnagU,ipatinga,MG
QDBLVJnITWra,taquara,RS
ZSwPhSiUrc7c,poa,SP
QO45qOdyb6nY,jundiai,SP
7C1Ogb23MTJL,osasco,SP
MyaqoGujIBBg,rio de janeiro,RJ
S6aNh1NqW9OR,itapevi,SP
LnOWMICoDepa,sao luis,MA
syuBlU8qBIYK,assis,SP
aK4L0UdHA2NC,itu,SP
oWd3RMMX5fFU,rio de janeiro,RJ
pbu5PLu7m5tV,unai,MG
RMRX7k630bhl,araruama,RJ
XOw8Rr8rI1S0,sao jose,SC
XYDOM6upe2nA,curitiba,PR
82gCIV9hqcbe,mineiros,GO
HUGaR7e5kHhx,cabedelo,PB
vBj6puJ31lRg,osasco,SP
bjeelOQEdwpm,pedro leopoldo,MG
qVFlKJa7ZvWX,sao paulo,SP
WiGXHgRF7hG5,sao paulo,SP
klYsU5tEpzeY,sao paulo,SP
x6SdVGLs8Bjj,rio de janeiro,RJ
I7WMT8Sfj1KM,sao paulo,SP
gc6382Jzy63h,belo horizonte,MG
2tQKa8zPibkv,assis,SP
WR1JaxQZNvI4,limeira,SP
IvEiLUoZxnF7,sao jose do rio preto,SP
byDalFqYJdWN,rio de janeiro,RJ
ANsQDPMCf6CI,gravatai,RS
NmR4ZDi5gU4E,brasilia,DF
hfYSlbj3KAEF,ferraz de vasconcelos,SP
FvMlASBHImCp,posse,GO
K7hkX5d8Y48b,goiania,GO
DXfD6zHQMu4f,belo horizonte,MG
SDjKe78sSBql,guarulhos,SP
BIZ1gLaVOAOf,brasilia,DF
4Hjgr0GbiGod,caxias do sul,RS
EMykDTifmjnn,sao paulo,SP
Qvyhuj7vVL6l,ruy barbosa,BA
KBOtqLRe0sn8,olimpia,SP
wYrVnLwKSVOK,serra,ES
ARUPbOV5V46m,natal,RN
rtNY30Khkvha,mogi das cruzes,SP
WZtwWXiBOLmN,linhares,ES
5dLcqbyBDcvJ,sao jose do rio preto,SP
3nsI58Ov7rZS,sao jose do rio preto,SP
yJqRKk0tq5FS,joao pessoa,PB
kYFnl5ajcqEr,rio de janeiro,RJ
sthFO7lxYjfC,barra do garcas,MT
19UQ0vjtj2Mf,rio de janeiro,RJ
x1QSJ7StmSXp,sao sebastiao do paraiso,MG
G0a0rqeIwcVq,volta redonda,RJ
AwWTXNhk7XIc,jundiai,SP
WCKrDBzKLSCc,florianopolis,SC
Cpbts0jV3Zzw,sao bernardo do campo,SP
sU98x3n1zlFQ,sao paulo,SP
pu4D7P5eGfdz,sao bernardo do campo,SP
xEbH3RUNGm39,sao paulo,SP
TsDiiiO0Suv1,sao jose dos pinhais,PR
JQLSPs4rMHMJ,fortaleza,CE
nOTwsWuh504t,santos,SP
8wHY8fG8lGVA,rio claro,SP
YWISbVfNAXWx,jacarei,SP
jqgqowwbOQa3,maringa,PR
kaH1kI862XU2,sao carlos,SP
oL0GMsqcR3R5,santa isabel,SP
JZpBDm3oZden,cachoeira do campo,MG
hmD77vdPreyV,sao paulo,SP
MUsx0D48X0RW,curitiba,PR
dsXgka2ywfl8,sao paulo,SP
j9cRlOpirjj4,sao paulo,SP
ZHKhKkOysiFe,indaiatuba,SP
HZiptr7eANBf,brasilia,DF
hqkCqN5mXVZR,montanha,ES
Pjfc0pjVRR6P,rio de janeiro,RJ
gyoqJJqrNPQz,belo horizonte,MG
L05WaeRIxsdP,suzano,SP
YpebIWolYZZo,sao paulo,SP
CMyQeEHy7MC4,foz do iguacu,PR
MfmXW0PK6HVd,mamanguape,PB
eYGku4bZE2zW,taboao da serra,SP
S9yzqDg5ciCR,montes claros,MG
8VrSO0t08A6o,guarulhos,SP
EA6VNRL3nOil,niteroi,RJ
l8h3XUjViJRR,uruguaiana,RS
6Rm2KiJaUKuz,osasco,SP
YJ7rj94Fc6NT,virginopolis,MG
U5z2dNf4K2K0,juiz de fora,MG
V6tH9noWblBy,volta redonda,RJ
7h1ZBqvqbm23,pirapora,MG
KnsKRZ9xZfO2,coxim,MS
YenOsMPLW5v1,caxias do sul,RS
kiDxTIrUQKZw,ibipitanga,BA
qoL32K98WRXR,brasilia,DF
dST2Q4xVwbrc,belo horizonte,MG
gyUmCCFBo3wT,xinguara,PA
UIJBU0qKDQbp,curitiba,PR
c7A9HSFAY4nM,novo horizonte,SP
01iRUHUeWts3,sao paulo,SP
M46wn7WXIwpn,petropolis,RJ
1ab7dW8bkK1x,sao paulo,SP
UulqSQlpUjAx,florianopolis,SC
nLeNMx2I0xsV,rio de janeiro,RJ
3z7d4sRVaeaO,taboao da serra,SP
IsCUGCZciJUj,rio de janeiro,RJ
rPVqm5LbCJxI,brasilia,DF
NY0zxw6UaXGv,anchieta,ES
hE6AIuoI7HSA,anchieta,ES
63KCFIR4JYcE,sao paulo,SP
AtrBN8VfY8EU,ibiuna,SP
4FDZdwvWSlzE,porto alegre,RS
WX7A3fG0VGef,jundiai,SP
dy4ztwmqwdKs,salto,SP
r6DKYzUPTXyn,contagem,MG
6iSaOToU26QQ,fraiburgo,SC
Sn2U4K3b8W0p,brasilia,DF
dJlNuovsOMPs,viamao,RS
WBzEdZ2t3Nqt,porto alegre,RS
sD6nFSxSYAoW,sao joao nepomuceno,MG
LVmhMAayyxXJ,sao jose da lapa,MG
lfUXJxaeaWsK,venda nova do imigrante,ES
l99Tdhf9y9gP,nova iguacu,RJ
lPNJacPjJ5uP,guarulhos,SP
DYAg7wIXH5oB,redencao do gurgueia,PI
rMQ9vtlIqwFD,sao paulo,SP
FTuQqxHrmO6p,sao paulo,SP
pSDisspdRu4g,araucaria,PR
zRit6pFLd1gm,braganca paulista,SP
1TDXbKuaUBCG,sao paulo,SP
5Jufb46hP1iZ,braganca paulista,SP
ZDo40bg29QGz,santos,SP
2QsDR1jAHy5X,ferraz de vasconcelos,SP
shPKx3FtCv0G,mogi mirim,SP
7ZSuxsoPYzaW,brasilia,DF
FE0HH7L1ygHZ,americana,SP
HRZKl8LMiEkK,ituiutaba,MG
SQyWLf4pFVRf,guarulhos,SP
ygqHXl5IKG6N,salvador,BA
jqfOQ1M38cGW,sao paulo,SP
iBH3AcHowkie,nova venecia,ES
wTH21pje6e2h,sao jose dos campos,SP
PQsnnLq9UqYa,rio brilhante,MS
57fJGhNp2Co0,jundiai,SP
5UYeHqGWq5KS,votorantim,SP
igkz7KrGWXwT,itapecerica da serra,SP
UYHQHAZBcA0b,ararangua,SC
zzCpvuemUsuC,sao jose dos campos,SP
wVCsTEl6Eiou,porecatu,PR
qDEAhWJ7U9Vu,sao vicente,SP
TTaJ8mRJ5ldi,sao paulo,SP
njwiKNNv8vFk,campinas,SP
EeoC2QD5LrbT,niteroi,RJ
nvBszjhvtUGR,porto alegre,RS
al8fdgiiV4Tz,chapeco,SC
WpJ1RzKuqBgW,salvador,BA
dBX2QS5rN3qk,brusque,SC
DqoXYRUWpsP9,sao jose dos pinhais,PR
tSr9ydmQVxWa,fortaleza,CE
WzpkGE5uQVxh,parnaiba,PI
jXxKivRsLlcD,duque de caxias,RJ
xs6WUmeknApH,sao vicente,SP
jdzHVgDZKMgG,montenegro,RS
mxI8TX4X2SYq,governador valadares,MG
3odx7lhPLwJa,coxim,MS
w5yPev1cw5PH,curitiba,PR
8GLIpyi8f9Mp,brodowski,SP
ZphczO4ZGBb4,cansancao,BA
BHOzqtuemkVG,canarana,MT
ip0MmQS60De3,sao goncalo,RJ
h5SVcBeposVB,vila reis,PR
uBpiskMyXGyC,matupa,MT
ITalxovMeZ8A,sao caetano do sul,SP
hp0bqHMc7a5k,sao goncalo,RJ
0yC1uqR92CYf,sao paulo,SP
T1GcervdIEKs,cabo frio,RJ
oJzcPndEQdu9,rio de janeiro,RJ
z2WJWJYwR0f5,rio claro,SP
7oVMkJVGuju1,rio de janeiro,RJ
RIwwMnGwviMu,jaboatao dos guararapes,PE
IT0HHg4mCS1r,itabuna,BA
fAeXTfkuCljQ,niteroi,RJ
TJiiHfN8jv3o,catende,PE
2Pfqjp8Q93EF,para de minas,MG
rEb9sVFTdwVG,itauna,MG
wCRoy3BbUWU7,sao paulo,SP
KPzIHSeXFn57,silvianopolis,MG
36YRX534lxmu,guarapari,ES
XMP8FkeMsmVW,sorocaba,SP
lIUXX86EPBKj,itapevi,SP
cOJ31QuShULT,cachoeira do sul,RS
sAVuG2a7dsrh,linhares,ES
lwAHLWubO7m8,varzelandia,MG
NcXtjfyKTzcy,sao leopoldo,RS
A33MDx2uCPG3,santos,SP
UaIidO7L1CHZ,bariri,SP
0oh7Wj3IRb9E,estancia velha,RS
HLSbF5KFbeCc,brasilia,DF
pDHkrqSkejCR,sao paulo,SP
RKMPhSrcFdV5,novo gama,GO
YPIZHSBEvoo4,sao paulo,SP
nzMV4ea4XfHl,salvador,BA
MwDQYqMTzeU4,sao paulo,SP
odT23EPDbBGo,sinop,MT
kDaWmFRTk2sr,barreirinhas,MA
8Fg3flpsVmRp,itaitinga,CE
GwHqJAPmYvtb,belo horizonte,MG
xMTIzvFgiY57,itaituba,PA
QpLvIFvypHGy,conceicao das pedras,MG
6XYduJgywDMI,guaruja,SP
UH4t1DNFe3vi,juiz de fora,MG
vZ3FDQzA832F,rio de janeiro,RJ
RUlhQkzJ080r,florianopolis,SC
ip3GeIKV2jEA,ourinhos,SP
OdVzFg3p8rTh,sao jose dos campos,SP
Gjw63jtZhsaP,sao paulo,SP
iapH6pq115gp,praia grande,SP
a1mRg5wPmCiY,contagem,MG
G1sGr4m96e8I,sao paulo,SP
OgtvBubAZxzo,rio de janeiro,RJ
Ylgn8Q8Qgx1R,igrejinha,RS
9FjIrWocbQDK,bauru,SP
3IRVmdTlutPb,sarandi,PR
m6ihmBXXysn8,rio de janeiro,RJ
MSIvwKJ87JDW,senador canedo,GO
pUuvev0y5cHw,belem,PA
14XKgUqsdQUb,lagoa dourada,MG
8HDWs1GyWRXb,ipero,SP
z8DjqTomqh1z,rio de janeiro,RJ
C9NI4gyWIbcO,salvador,BA
OMgsAbbyHnev,sao paulo,SP
rRf1C6jbpbq7,presidente prudente,SP
caDpcCG5DFAg,aracaju,SE
1Ci8uzqKUVDn,santa isabel,SP
6c9i8SL2Q9Wp,sao paulo,SP
i1a4Se9oMifE,pato branco,PR
EeQNcXPpvFrh,juiz de fora,MG
ZVwl8O2dIizS,lauro de freitas,BA
n0BvTPNQtxDD,santa luzia,MG
exwf0le3cvmf,chapadao do ceu,GO
ncAKb9fiIOWm,sao jose do rio preto,SP
jz88K1mCdZhd,belem,PA
RHJKpVmkfVMK,itaperuna,RJ
g91qA7gHB5jA,mariopolis,PR
dOuiZXkkvZab,mongagua,SP
lM9BdBGfUg20,santa barbara,MG
PD5ASPFVdS8f,pindamonhangaba,SP
mXQbarNArLgk,paulo frontin,PR
4nqgivuljmz4,sao joaquim da barra,SP
Tx799JYwRjoz,fernandopolis,SP
nqOHplnk93mk,ribeirao das neves,MG
Yk2qhdTgWTvD,sao paulo,SP
qAFjfBUDYPzB,montenegro,RS
uJebHuF09eIn,itapecerica da serra,SP
CRUNSGvLBzg0,contagem,MG
8JpbPeSPTA85,teresina,PI
OVpu0o9YEzoM,barreiras,BA
FTip4XkywpnQ,biguacu,SC
0OCmbJrXg4mi,duque de caxias,RJ
rDXJiGJ1Us93,sao leopoldo,RS
iwRT5urwiE10,porto alegre,RS
YGmot8QMVuDp,monte alto,SP
sdQo5tyH3fGV,niteroi,RJ
whJ3qypjPH7p,campinas,SP
a2YMwM4kwUGD,sao paulo,SP
oiMSzVHLQwJR,maceio,AL
U01Q78nVGCau,contagem,MG
j7200tm9blBV,belo horizonte,MG
HH6fjDYCCV5c,bage,RS
5OSF7OR0okpe,florianopolis,SC
sWa7A0zw6A62,santanesia,RJ
cSLiIrD38KwM,sao paulo,SP
pH33jVwaowXj,alto rio novo,ES
B3ELiZXBdJFj,porto alegre,RS
zqjaqU3odJlO,jacarei,SP
bVfGjBPxDaRF,sao paulo,SP
TX0M0VnmXQMn,itapevi,SP
IuyDuLtj3wuV,sao paulo,SP
HJizozQx4mXP,sao luis,MA
sfv0ulMm5i6h,santos,SP
NL4lMwiCGB0y,jundiai,SP
FnspI2pPAgTq,natal,RN
ari3BIbdDhPH,salvador,BA
XLsQo4dGHMlJ,campos dos goytacazes,RJ
JWgOk9n8XHAb,parnamirim,RN
B0nK2fNPhUrh,santo andre,SP
drsQvp8rIcm7,curitiba,PR
W4yGZUuyjlyX,vila valerio,ES
zHBEO2UJskKY,sao caetano do sul,SP
nKVCZaaaOWhw,altamira,PA
9s9ljUCR97Mc,rio de janeiro,RJ
F2YxNOVuxlO3,fortaleza,CE
mPTkzirqKxZL,primavera do leste,MT
IBaP4oW5Syuz,sao vicente,SP
1AvXqMpvYmR3,sao paulo,SP
B4fPXWsoc8NQ,santo andre,SP
vPKuvmgctnHR,sao paulo,SP
C3NWiH5HOQVw,campinas,SP
xkbUXhrW6sGd,jandira,SP
87Nwl8eKCIgK,araras,SP
6mFtx1iGaDz8,rio branco,AC
F5B8Ikgc6qiY,rio de janeiro,RJ
WcCAgLrL5H8k,farroupilha,RS
S1MZscJDTyXY,cosmopolis,SP
pziAaSpDNARX,uberaba,MG
JgETAj1rimVh,rio de janeiro,RJ
GPGPfsXL4znF,guaxupe,MG
34oGLF9p3mm9,paulo afonso,BA
UCX8pLqB5eET,cordeiropolis,SP
ov3JY21OPuVT,sao bernardo do campo,SP
LzpDcvnozQKM,sao paulo,SP
UAFmi5NRcOcV,bom jesus,GO
jxzKDwmZJwll,rio de janeiro,RJ
c8sW1PZ6U9LK,sao paulo,SP
3puT5MBB8BUd,pradopolis,SP
1x6c9FmFLilm,sao paulo,SP
1J6i7NpR1QgT,candido mota,SP
oPI5nyyOohZE,rio de janeiro,RJ
y6FYEKkmto18,pocos de caldas,MG
s3OGVoZbjKq4,pitanga de estrada,PB
LKQU3tygMljR,rio de janeiro,RJ
Dkj6EotHOcDL,porto alegre,RS
rT7FPvTKPHZS,rio de janeiro,RJ
XcNXvZSNrLuy,rio de janeiro,RJ
V7OrscDas5rK,rio das ostras,RJ
JnRAlUPY5zMj,niteroi,RJ
zOuHA0UOdKNn,diadema,SP
7yekaURk66x7,londrina,PR
9CeKkos18cwo,taubate,SP
iGEs9dzdDDcI,canoinhas,SC
9DH9CdY4Z2VX,aguai,SP
xDJeiAhspyxU,belo horizonte,MG
j67ZT8lieAOf,patos de minas,MG
lCdkWirb0SIz,barueri,SP
rJ4wwbor5rMQ,niteroi,RJ
c1Fwy6buPvzK,ilha solteira,SP
XjbcAqGeqAdr,barueri,SP
zVcuMOx4sOHI,mogi-guacu,SP
MaMzNUAyHzSq,sao paulo,SP
TFAbssMe78QM,campinas,SP
hV7BIkmmGc4k,santos,SP
uVYxk2Rqa7Th,rio de janeiro,RJ
VshlOmnAVw35,itaquaquecetuba,SP
cdPafV2JebZy,rio de janeiro,RJ
G666R8CQqIYr,recife,PE
wASJDdMLIuh5,brasilia,DF
GFMHmsRWiR2y,novo hamburgo,RS
JwtV9gJeRqbM,sao paulo,SP
TfAKJYEuEVJi,maua,SP
7ICIkQnqwJ18,abaetetuba,PA
mGAOY6bwtxuZ,resende,RJ
OZ1fx0nrPX9i,dias d'avila,BA
ldlPv7oPlpKD,itapetininga,SP
5ItjhLxk4lB2,guarulhos,SP
818sM3bQaptk,barra mansa,RJ
BOekS5zdlAKY,guarapari,ES
xXQybn43IJpo,goias,GO
OnuiRixHDop7,sao leopoldo,RS
izDrGpRH42LU,sao paulo,SP
CODb75bdLBEY,sao paulo,SP
jcWc2ZaNv81K,barroso,MG
9ZKXJsbqM8mK,carius,CE
JvSiiBxMVmrD,osasco,SP
UwgY6ms7u7fO,vacaria,RS
tVBSl7qpesCQ,campinas,SP
jdV9wanLihrv,uruguaiana,RS
KWDj2KO2HXgy,tupa,SP
8xj3SnXUOSjX,teresina,PI
S2DP1TGbobCa,sao paulo,SP
rJD6g8EFiwEK,japeri,RJ
8fbewpCZFJO9,sao paulo,SP
k10LxNcsM39E,suzano,SP
uHnkQ7laSXHB,sao paulo,SP
DAgMkFYZwxKi,belo horizonte,MG
IkPXFhel1CBP,tres lagoas,MS
8W17O8Hq4AV5,videira,SC
00mMEB59KpxG,cotia,SP
nYDlsZfefVvf,sao paulo,SP
Wy5QDRbqCiRt,campinas,SP
AjtVpeH1dnPG,seabra,BA
gqhLBcQ8d57B,sao paulo,SP
XLSmfc6KDGL0,manaus,AM
f3QyJExOkYYk,guarulhos,SP
0Tbf6Eh77kGn,sao paulo,SP
306f0AGzhUhi,teresina,PI
wEOvI862nvEP,sao paulo,SP
oOGsCgOoQHw7,rio de janeiro,RJ
m9GuvMx2M5lj,arapongas,PR
IO8jIPXvys3o,santo andre,SP
rP5uvfXsDB4S,sao jose do rio pardo,SP
06Uh06jqTVt4,ubajara,CE
PixyuasQqZVx,santos,SP
jPCe22bXjgWz,sao paulo,SP
tIBmc19J2jyN,sao paulo,SP
223bf7HC2L99,sao paulo,SP
SGdXPFFJhY4e,sao paulo,SP
kb0ZB4W2Wgqi,piracicaba,SP
SauxFh8ht14v,brasilia,DF
0gbH5iHfhkTP,altaneira,CE
yZZI4kZbsO4I,jundiai,SP
0GwaK4HQlOwo,cuiaba,MT
qT53ejH1dNnV,amparo,SP
CHWnazHRYAqn,campinas,SP
BgwjCl1x2V1X,sao caetano do sul,SP
8eiMmYkFrThp,arroio do meio,RS
Rjcp43Mw6Xxd,indaiatuba,SP
7MOVjeQ91JbM,fortaleza,CE
QB3rKDTd87gh,sao pedro,SP
0uQooEMrWMl0,londrina,PR
c62ArDalMYBh,praia grande,SP
P70qNYUwN88l,ipatinga,MG
KyZzU730zvs2,lauro de freitas,BA
fQX2jZVG0iUj,rio branco,AC
FnwvMwqNog8S,belo horizonte,MG
wN8D6EcOgVir,sao joao da boa vista,SP
pRAszBkedIkJ,campinas,SP
X5II3Ua5MGMp,campos dos goytacazes,RJ
KvoV9ujGdOny,belo horizonte,MG
LM2Ox5XZfL9I,sete lagoas,MG
QduQZfYpHsWf,sao paulo,SP
oIZy4Q4B3Npt,capao bonito,SP
Zc32jfwPluVs,sao paulo,SP
7m7Xv2NLH9gw,rio do sul,SC
YQIrD8DeoO4U,belo horizonte,MG
Y1lnTCiJZW9D,sao bento do sul,SC
QjhcHztf8QKU,belo horizonte,MG
yGtXUox0MTUb,sao paulo,SP
Q5kIklS73mU5,diadema,SP
x795Q6IgGr2a,suzano,SP
tGTSz3qN7Scc,bicas,MG
peeTZ1ehBRYy,sao paulo,SP
ueN0ZHpGuPGg,rio de janeiro,RJ
jMHrUwSCeNhZ,nova iguacu,RJ
gBBTqD1F8vkw,nova iguacu,RJ
6BV7rBsODUSN,serra,ES
Awu2lAs6mS7c,sao paulo,SP
W8AmJ62sKmA1,braganca,PA
cOi00zESSyMA,imperatriz,MA
gDzlLwRqSF9X,santo angelo,RS
Z9nMXUJT54kx,salvador,BA
5TTpjfT3McRz,sao paulo,SP
wuKpm1ZnYJAS,sao paulo,SP
ZNHpYXoxcl8m,jundiai,SP
hiuN8gP6tQJo,rio de janeiro,RJ
tip8gIuvVjMe,rio de janeiro,RJ
Ux4OaixWyCeG,brasilia,DF
HSSqn3mL7Kbw,guarulhos,SP
