order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,delivery_delay,delivery_time,order_year_month,order_year,order_month,customer_zip_code_prefix,customer_city,customer_state
93G1zPCO0dFW,E4LI5fsw040A,delivered,2017-11-24 22:04:20,2017-11-25 03:36:34,2017-11-30 16:44:28,2017-12-08,-8.0,5.0,2017-11,2017,11,41745,sao paulo,SP
BSAkaRL8GWQu,XBxfy8RAKcMn,delivered,2018-03-13 10:39:27,2018-03-14 03:31:48,2018-04-06 20:58:26,2018-04-13,-7.0,24.0,2018-03,2018,3,49680,belo horizonte,MG
ajZlVUsfQz4B,HEvDCebe8PNU,delivered,2017-09-12 18:23:45,2017-09-12 18:35:15,2017-09-25 17:27:01,2017-10-02,-7.0,12.0,2017-09,2017,9,89654,rio de janeiro,RJ
l6n5Od8T5MHm,JWPV5ppm1ztz,delivered,2017-10-24 17:31:27,2017-10-24 18:06:18,2017-11-07 18:12:22,2017-11-13,-6.0,14.0,2017-10,2017,10,36881,chapeco,SC
qLfIs0hYuaKb,iRJt1uSbUJUL,delivered,2017-07-22 23:18:13,2017-07-22 23:30:15,2017-08-03 13:07:35,2017-08-16,-13.0,11.0,2017-07,2017,7,3324,sao paulo,SP
g40QsCeoa4aj,qTrYS5OzhAnH,invoiced,2017-06-12 10:44:30,2017-06-12 10:55:18,,2017-07-04,,,2017-06,2017,6,12053,piracicaba,SP
c2AV6w44m67W,6EiGUaUFEhwi,delivered,2018-01-18 14:07:53,2018-01-18 14:18:26,2018-01-19 22:09:00,2018-02-02,-14.0,1.0,2018-01,2018,1,21866,sao paulo,SP
oSynpQw8EonO,3ndbcmvELDnS,delivered,2017-12-22 13:28:02,2017-12-23 13:19:25,2017-12-29 16:52:40,2018-01-16,-18.0,7.0,2017-12,2017,12,45445,sao paulo,SP
MttSLCh1FeFi,HZvRLklVVIQ0,delivered,2018-07-12 18:57:13,2018-07-12 19:24:00,2018-07-24 17:40:57,2018-08-06,-13.0,11.0,2018-07,2018,7,74723,caucaia,CE
yCmZDQMkFXyq,UMkkFqrCORww,delivered,2017-11-24 21:13:26,2017-11-24 23:59:35,2017-12-07 19:15:06,2017-12-18,-11.0,12.0,2017-11,2017,11,64090,curitiba,PR
tLtSY8oX3FSS,zMmsaxbzYdED,delivered,2018-01-12 20:15:21,2018-01-12 20:25:31,2018-01-30 21:42:42,2018-02-20,-21.0,18.0,2018-01,2018,1,33930,rio de janeiro,RJ
8BhCWEMuYNer,7WomRbdedd1F,delivered,2018-03-06 10:30:56,2018-03-06 11:29:50,2018-03-24 21:27:35,2018-03-28,-4.0,18.0,2018-03,2018,3,68628,sao paulo,SP
OH9riE6imyqs,fDr6G2Juq1t9,delivered,2017-12-29 15:46:09,2017-12-29 15:53:29,2018-01-13 03:23:13,2018-02-08,-26.0,14.0,2017-12,2017,12,12607,rio de janeiro,RJ
Fux1vJKSKIEU,1zlq9uo6ze7L,delivered,2017-02-19 16:06:27,2017-02-21 04:45:37,2017-03-02 06:58:01,2017-03-17,-15.0,10.0,2017-02,2017,2,12522,sao paulo,SP
DH5bMHhOdNty,U9fLGXaOFBJ8,delivered,2018-03-13 21:59:56,2018-03-13 22:10:59,2018-04-03 22:38:30,2018-04-09,-6.0,21.0,2018-03,2018,3,89642,caxias do sul,RS
6zBSawrpGx4I,uIbPgqtYTTxA,delivered,2018-07-25 13:51:24,2018-07-26 03:10:26,2018-07-27 19:13:23,2018-08-02,-6.0,2.0,2018-07,2018,7,66087,carapicuiba,SP
smqkOqjv6eyu,Zy9pM7JEgbHV,delivered,2018-04-06 15:28:46,2018-04-06 15:50:07,2018-05-10 15:32:04,2018-05-11,-1.0,34.0,2018-04,2018,4,13471,belem,PA
LOJzz4UqWf2A,PZFBpqpe3UfI,delivered,2018-02-04 22:50:16,2018-02-04 23:09:50,2018-02-07 21:53:14,2018-02-21,-14.0,2.0,2018-02,2018,2,32641,osasco,SP
wr1FUKtkShe9,4nh68LcytZkZ,delivered,2018-08-10 08:35:14,2018-08-10 08:50:10,2018-08-20 22:03:36,2018-08-27,-7.0,10.0,2018-08,2018,8,2728,calcado,PE
7xVw41Hk4FtJ,cTu9iMzyBVx5,delivered,2017-11-21 14:38:18,2017-11-23 02:56:24,2017-12-11 18:53:21,2017-12-15,-4.0,20.0,2017-11,2017,11,11010,porto alegre,RS
PaIV9U2iVC3h,sjlBfHa0aQZK,delivered,2017-10-28 19:29:26,2017-10-28 19:45:37,2017-11-03 19:11:11,2017-11-10,-7.0,5.0,2017-10,2017,10,45810,sao paulo,SP
uHRDvEQbD7Mr,VGiRwfX0xl0x,delivered,2018-07-25 23:25:06,2018-07-25 23:35:15,2018-07-30 23:24:51,2018-08-09,-10.0,4.0,2018-07,2018,7,37855,itarare,SP
iE7Xem2wkvCi,5VtWVaNuEFYK,delivered,2018-01-03 11:34:22,2018-01-03 11:46:57,2018-01-10 12:34:17,2018-01-19,-9.0,7.0,2018-01,2018,1,89600,ferraz de vasconcelos,SP
YtGqnmepBl3F,hlHYYXu5lQlA,delivered,2017-10-03 21:36:05,2017-10-04 03:07:25,2017-10-08 14:30:07,2017-10-26,-18.0,4.0,2017-10,2017,10,32604,guarulhos,SP
mOypoYlKVkPe,dCdA8QpHERB4,delivered,2017-10-06 15:02:44,2017-10-06 15:14:26,2017-10-18 20:23:26,2017-11-01,-14.0,12.0,2017-10,2017,10,54250,belo horizonte,MG
CSWoQlab12k7,jo5oQw9VQf8c,delivered,2018-02-05 16:02:44,2018-02-05 16:15:46,2018-02-17 16:08:17,2018-03-06,-17.0,12.0,2018-02,2018,2,13289,cosmopolis,SP
AwPsZWoB1LeR,gco0qT28EFNQ,delivered,2017-03-07 23:21:25,2017-03-07 23:33:21,2017-03-10 18:10:13,2017-03-24,-14.0,2.0,2017-03,2017,3,65810,sao paulo,SP
SulobMYzixVl,Q8cuNZ2Zm7ET,delivered,2018-06-16 01:10:28,2018-06-17 01:17:13,2018-07-01 13:27:54,2018-07-20,-19.0,15.0,2018-06,2018,6,84053,goiania,GO
NGWCbTbyr1G8,n2hMjnrJHEpc,delivered,2018-05-11 17:08:52,2018-05-15 04:12:22,2018-05-21 22:47:46,2018-05-28,-7.0,10.0,2018-05,2018,5,38970,serra negra,SP
02AxLvYENDd3,BbCAZiDrN9Ru,delivered,2017-09-06 09:49:37,2017-09-07 02:55:55,2017-09-18 19:42:48,2017-09-29,-11.0,12.0,2017-09,2017,9,9432,sumare,SP
lzpQ0eKHenNc,PhYDeurla57T,delivered,2018-05-04 15:21:06,2018-05-04 15:35:12,2018-06-18 12:19:28,2018-06-06,12.0,44.0,2018-05,2018,5,13715,carpina,PE
S60mIKDNW2qK,4v20TzDbnhJI,delivered,2017-10-18 23:22:31,2017-10-19 00:40:57,2017-10-28 13:21:46,2017-11-14,-17.0,9.0,2017-10,2017,10,39400,palhoca,SC
23gv1AdzVLZc,9rraxUb3SkeQ,delivered,2018-04-30 19:34:53,2018-05-01 02:37:27,2018-05-07 21:12:09,2018-05-24,-17.0,7.0,2018-04,2018,4,18147,santo andre,SP
y2V5IekBJNmV,FpNQhysQSd8E,delivered,2018-03-13 06:48:40,2018-03-13 07:27:46,2018-04-19 20:19:20,2018-04-19,0.0,37.0,2018-03,2018,3,49400,balsas,MA
KysmhehGLgg9,i5oiVtt5IYTZ,delivered,2018-03-16 21:13:49,2018-03-16 21:30:35,2018-03-28 19:36:45,2018-04-04,-7.0,11.0,2018-03,2018,3,5135,campinas,SP
SM44o1h3STEW,3NJdnaJo82AC,shipped,2017-07-18 09:57:34,2017-07-18 10:05:27,,2017-08-10,,,2017-07,2017,7,85950,rio de janeiro,RJ
eoBuLdSKPwEs,NquOX8ssgAhM,delivered,2018-04-06 22:51:37,2018-04-07 11:10:20,2018-04-17 21:08:56,2018-04-30,-13.0,10.0,2018-04,2018,4,4281,nova iguacu,RJ
GFB3mBxPWa38,jlsnk9HIVI76,delivered,2017-10-17 23:47:22,2017-10-18 00:49:19,2017-10-20 22:07:32,2017-10-27,-7.0,2.0,2017-10,2017,10,57071,sao paulo,SP
I8ADLKh8KgSM,vsQmEkoPKmve,delivered,2018-08-24 14:57:19,2018-08-24 15:05:11,2018-08-28 18:32:28,2018-08-31,-3.0,4.0,2018-08,2018,8,88740,jacarei,SP
980Grtdpfmdd,nHxTM06MxWPG,delivered,2018-03-30 19:03:15,2018-04-03 05:28:06,2018-04-11 16:37:20,2018-04-19,-8.0,11.0,2018-03,2018,3,9715,presidente olegario,MG
HowhXe744X8p,XcuXyg816IbX,delivered,2018-01-30 11:14:56,2018-01-30 11:50:09,2018-03-02 20:07:52,2018-03-20,-18.0,31.0,2018-01,2018,1,12516,manaus,AM
8uhyHC60uaol,AmobvbgiQAyF,delivered,2018-04-08 11:42:18,2018-04-08 11:55:16,2018-04-17 17:52:30,2018-04-30,-13.0,9.0,2018-04,2018,4,98590,saquarema,RJ
iQf74njTkPS2,n9d4pu3LKRDM,delivered,2017-07-17 19:56:26,2017-07-19 03:45:38,2017-07-26 18:19:28,2017-08-04,-9.0,8.0,2017-07,2017,7,13880,governador valadares,MG
mzdcknYYsJfo,CPR8x9FbP4ma,delivered,2018-01-16 10:46:05,2018-01-17 03:35:49,2018-01-30 22:04:16,2018-02-14,-15.0,14.0,2018-01,2018,1,13086,goiania,GO
Po6tf3yOKvLa,NTTRsqY2luPB,delivered,2018-08-01 13:01:50,2018-08-02 05:30:47,2018-08-17 17:16:54,2018-08-29,-12.0,16.0,2018-08,2018,8,5601,rosario,MA
uGpIX9aMH6EY,R7oAHOopQF0j,delivered,2017-11-16 12:30:43,2017-11-16 12:50:45,2017-12-01 18:09:55,2017-12-12,-11.0,15.0,2017-11,2017,11,37036,sangao,SC
3wBOAWrNp3mx,wD9MXJyKpVw3,delivered,2017-04-06 19:32:34,2017-04-06 19:45:15,2017-04-18 15:59:39,2017-05-02,-14.0,11.0,2017-04,2017,4,4563,capao bonito,SP
gIVqLBSxToIM,JZwzz0VT2UEm,delivered,2017-07-13 10:42:37,2017-07-14 09:05:12,2017-07-21 20:42:56,2017-08-04,-14.0,8.0,2017-07,2017,7,1501,ubatuba,SP
Ov6ohKXkJ515,bom5x8xx8gY2,delivered,2018-02-22 23:29:03,2018-02-22 23:47:51,2018-03-13 22:38:43,2018-03-21,-8.0,18.0,2018-02,2018,2,88125,porto alegre,RS
W7N7bSRNFoDt,nzGkw1qjARqX,delivered,2018-04-15 23:38:38,2018-04-15 23:50:13,2018-04-21 17:20:57,2018-05-11,-20.0,5.0,2018-04,2018,4,94120,americana,SP
q51YX0PzKy5Z,fC4nZ0ZUdccF,delivered,2018-03-20 21:51:24,2018-03-20 22:08:59,2018-04-18 17:54:41,2018-04-10,8.0,28.0,2018-03,2018,3,4325,macae,RJ
B3W85Tz0MMwI,dRMaxH878Qqd,delivered,2017-10-13 18:56:10,2017-10-13 19:14:22,2017-10-25 19:38:08,2017-11-01,-7.0,12.0,2017-10,2017,10,60321,vila velha,ES
Bi7sHxWpEfbP,eKEJwFQHjhti,delivered,2018-08-12 07:40:00,2018-08-12 07:50:09,2018-08-17 23:11:48,2018-08-27,-10.0,5.0,2018-08,2018,8,4746,jaboticabal,SP
eym3M2gWaTvE,w5gYcpusQauf,delivered,2018-07-12 10:38:07,2018-07-12 10:50:16,2018-07-21 12:28:24,2018-07-26,-5.0,9.0,2018-07,2018,7,57520,sao jose dos campos,SP
UhxbbgKw7Elz,a6S4twEMufIq,delivered,2018-01-25 18:55:20,2018-01-25 19:13:15,2018-02-07 23:18:19,2018-02-22,-15.0,13.0,2018-01,2018,1,12712,pocos de caldas,MG
VY9iCdZAbEQz,OZzrF9BMTpJK,delivered,2017-09-06 13:45:06,2017-09-06 14:04:01,2017-09-21 16:09:30,2017-10-04,-13.0,15.0,2017-09,2017,9,7243,sao francisco do sul,SC
E3cwkKj1iAFn,UOwsOzOg1hVD,delivered,2017-12-23 17:35:03,2017-12-23 17:49:12,2018-02-05 21:18:41,2018-01-22,14.0,44.0,2017-12,2017,12,13930,nilopolis,RJ
bULGxMUPa6iZ,BHbv8cj7Cf4I,shipped,2017-12-05 10:20:17,2017-12-05 11:05:20,,2018-01-03,,,2017-12,2017,12,13466,itacurussa,RJ
NNHQvtBp09vy,7WP9QQSMEoE3,delivered,2018-04-06 13:16:51,2018-04-06 13:30:16,2018-04-16 14:48:34,2018-04-30,-14.0,10.0,2018-04,2018,4,54720,sao paulo,SP
niFcCWgUbUBC,dRg9cr0DRqlA,delivered,2017-12-14 07:11:39,2017-12-15 02:16:05,2017-12-29 00:19:00,2018-01-19,-21.0,14.0,2017-12,2017,12,11320,jandaira,RN
OsIsb2i8sy9k,8nq80iKSHnlK,delivered,2018-05-02 18:06:48,2018-05-02 18:58:19,2018-05-15 00:41:42,2018-05-28,-13.0,12.0,2018-05,2018,5,5140,salvador,BA
imdvho6cXUgh,WKE78JwKNwXN,delivered,2017-12-18 20:58:39,2017-12-18 21:11:16,2017-12-30 13:28:53,2018-01-12,-13.0,11.0,2017-12,2017,12,1027,cachoeiro de itapemirim,ES
vCQ7Y0LOi9Da,KsUUEHf4uevn,delivered,2018-03-30 12:57:00,2018-03-30 13:10:11,2018-04-11 18:58:23,2018-04-23,-12.0,12.0,2018-03,2018,3,29042,campo belo,MG
MS3I3bkGQ3o7,27EYabfW7M48,delivered,2017-06-12 17:48:05,2017-06-13 04:32:17,2017-06-27 15:18:38,2017-07-19,-22.0,14.0,2017-06,2017,6,25560,itupeva,SP
iIUFd5S7Swrc,HsR6GrTFRuz3,delivered,2017-05-07 20:15:32,2017-05-09 09:35:22,2017-05-16 13:37:38,2017-05-29,-13.0,8.0,2017-05,2017,5,79118,antonio carlos,SC
45T4f13zfIfO,EOiYM7ilW2px,delivered,2017-02-08 19:51:19,2017-02-10 02:55:19,2017-02-17 18:44:54,2017-03-21,-32.0,8.0,2017-02,2017,2,45656,joinville,SC
tBOv88ZLtTfn,suCoOybvfTyy,delivered,2017-11-13 23:15:05,2017-11-13 23:30:46,2017-11-24 20:36:55,2017-12-06,-12.0,10.0,2017-11,2017,11,2858,lauro de freitas,BA
LcL3KLA8Vsv6,Qk9KIJb0GHgP,delivered,2018-04-03 09:57:16,2018-04-03 10:10:11,2018-04-10 00:43:01,2018-04-26,-16.0,6.0,2018-04,2018,4,5407,suzano,SP
294k36uw99Kh,BplCKzyzH1v0,delivered,2017-11-18 19:55:46,2017-11-18 20:06:55,2017-11-28 22:44:36,2017-12-14,-16.0,10.0,2017-11,2017,11,38570,sao paulo,SP
SVfsqDMqTbaN,PU29vjpWA6th,delivered,2017-12-30 15:14:18,2017-12-30 15:26:48,2018-01-11 15:15:03,2018-01-30,-19.0,12.0,2017-12,2017,12,36760,montes claros,MG
dtSdgNeW1SqU,GCYZphaqXjxO,delivered,2018-01-31 08:22:31,2018-02-01 03:12:08,2018-02-09 01:33:20,2018-02-16,-7.0,8.0,2018-01,2018,1,77425,sao vicente,SP
DDuRGpgWM72k,9x25UzTgSGsW,delivered,2017-06-15 11:46:47,2017-06-15 12:02:56,2017-06-27 16:19:43,2017-07-10,-13.0,12.0,2017-06,2017,6,89253,uba,MG
R35taYYXIL42,ccC22KjICVJs,delivered,2018-02-26 20:27:00,2018-02-27 22:48:13,2018-03-13 23:58:32,2018-03-23,-10.0,15.0,2018-02,2018,2,1004,ituporanga,SC
CKSuzxlVRD25,NlncxDzX1hQq,delivered,2017-10-29 20:16:29,2017-10-29 20:25:34,2017-11-08 19:28:49,2017-11-17,-9.0,9.0,2017-10,2017,10,24474,ourinhos,SP
mg4EhGFr32k3,KLC13qzhdKi9,delivered,2018-02-22 22:42:40,2018-02-22 22:55:24,2018-03-05 14:05:18,2018-03-16,-11.0,10.0,2018-02,2018,2,95875,sao paulo,SP
J2UtVULGkxse,2HI9OzRK28SC,delivered,2018-07-25 10:10:53,2018-07-25 10:25:20,2018-08-03 20:32:23,2018-08-08,-5.0,9.0,2018-07,2018,7,9071,sao paulo,SP
uT7NqvYTeYnG,lbDHRm4aVQmx,delivered,2017-05-27 00:04:35,2017-05-27 01:10:12,2017-06-02 15:57:41,2017-06-22,-20.0,6.0,2017-05,2017,5,91330,francisco beltrao,PR
7zB2hkeK12Jo,1hUetCBIZQjO,delivered,2018-08-08 17:27:37,2018-08-08 17:45:05,2018-08-21 22:11:49,2018-08-16,5.0,13.0,2018-08,2018,8,81030,sumare,SP
fnqr2GXnJ8lK,gIwjszdfqp5w,delivered,2017-12-08 22:41:46,2017-12-08 22:54:21,2017-12-14 21:36:06,2018-01-08,-25.0,5.0,2017-12,2017,12,44850,salvador,BA
jZYFjUo12TJa,zc7ICv4mBFKb,delivered,2017-07-07 20:29:15,2017-07-11 04:05:39,2017-07-15 12:25:40,2017-08-16,-32.0,7.0,2017-07,2017,7,38110,brasilia,DF
EfyJ4HXVqgim,2oOG6nt32Rb0,canceled,2017-10-06 21:54:55,2017-10-06 22:07:19,,2017-10-30,,,2017-10,2017,10,11421,governador valadares,MG
ec2mN6eVmnCq,U6woUPdTWwVs,delivered,2017-12-02 07:43:01,2017-12-02 08:56:54,2017-12-09 20:16:50,2017-12-27,-18.0,7.0,2017-12,2017,12,3821,belo horizonte,MG
HeRDxCRi8hvb,Rwwg5XLaTXOp,delivered,2017-12-15 09:31:38,2017-12-15 09:53:00,2017-12-27 16:05:52,2018-01-10,-14.0,12.0,2017-12,2017,12,2246,santa rita do passa quatro,SP
bCg6Qq6v3IQS,hC4miSO1T82f,delivered,2018-01-08 17:37:09,2018-01-08 17:49:16,2018-01-16 15:17:10,2018-02-06,-21.0,7.0,2018-01,2018,1,68372,brasilia,DF
3glEuwuMMPyr,oQlQE2hjZwf2,shipped,2017-05-15 23:30:03,2017-05-15 23:42:34,,2017-05-26,,,2017-05,2017,5,46550,sao paulo,SP
Ab8dvwhz1LEQ,ZGZwBm29ZV7x,delivered,2017-03-16 11:11:09,2017-03-16 11:11:09,2017-03-28 15:55:48,2017-04-06,-9.0,12.0,2017-03,2017,3,25940,rio de janeiro,RJ
DWHP6L9V0qdU,AJbLoeNkdVqi,delivered,2017-04-09 22:05:18,2017-04-11 03:55:12,2017-04-27 13:48:06,2017-05-04,-7.0,17.0,2017-04,2017,4,85520,araras,SP
3Cy0KV1febGB,3CzxmKowIQvt,canceled,2018-02-15 11:40:45,2018-02-15 11:50:38,,2018-03-09,,,2018-02,2018,2,89895,rio de janeiro,RJ
BWDqGUMH2OR6,HsInRlZUswUX,delivered,2017-05-15 17:15:56,2017-05-16 03:42:43,2017-05-28 07:12:08,2017-06-06,-9.0,12.0,2017-05,2017,5,95870,itajai,SC
q7MrjSwJWdRE,zWnimPGdw5vD,delivered,2017-11-28 10:18:46,2017-11-28 11:58:36,2017-12-06 23:18:50,2017-12-19,-13.0,8.0,2017-11,2017,11,17034,brasilia,DF
XcBAat210z5O,V00Np3XNu2VB,delivered,2018-02-13 20:03:39,2018-02-13 21:07:24,2018-02-28 22:41:53,2018-03-08,-8.0,15.0,2018-02,2018,2,22730,goiania,GO
bUayQD0YaxOM,qTXOlQWTnefS,delivered,2018-07-22 18:14:46,2018-07-24 08:31:46,2018-08-01 20:18:53,2018-08-16,-15.0,10.0,2018-07,2018,7,99043,conquista,MG
nQw1iUogheL9,L79Hno8Em4pw,delivered,2017-12-18 14:59:25,2017-12-18 15:57:37,2018-01-05 14:39:20,2018-01-26,-21.0,17.0,2017-12,2017,12,3896,ibiruba,RS
gqhr1nTTMJvH,DNbwdx6Vnse8,delivered,2017-05-12 12:50:18,2017-05-12 13:11:02,2017-05-22 12:03:03,2017-06-13,-22.0,9.0,2017-05,2017,5,71635,recife,PE
l7oydOk5iR8G,klNwfhPxcmrh,delivered,2017-09-12 11:17:10,2017-09-14 03:04:56,2017-10-03 15:52:05,2017-10-18,-15.0,21.0,2017-09,2017,9,4340,ituacu,BA
O0FznscqPJX4,1C8WLknSlMnD,delivered,2018-04-05 12:29:29,2018-04-05 12:48:19,2018-04-23 13:51:52,2018-05-03,-10.0,18.0,2018-04,2018,4,88763,curitiba,PR
MDcD40VXXqDB,BIwbViKbyq2r,delivered,2018-01-16 14:51:35,2018-01-16 15:09:51,2018-01-26 20:16:41,2018-02-06,-11.0,10.0,2018-01,2018,1,14784,belo horizonte,MG
c6PoyPzOdhBV,PK6SEqt317zZ,delivered,2018-05-15 15:33:29,2018-05-15 15:56:01,2018-05-17 19:37:37,2018-05-23,-6.0,2.0,2018-05,2018,5,15155,sao paulo,SP
zcCSEf4MDah9,IcwcNp7xq93Y,shipped,2018-03-21 11:50:08,2018-03-22 02:51:03,,2018-04-12,,,2018-03,2018,3,92314,joinville,SC
W0YPcnyAvyLr,u1ae5kbqQKsY,delivered,2017-11-27 16:38:04,2017-11-27 16:50:30,2018-01-10 17:11:27,2017-12-21,20.0,44.0,2017-11,2017,11,2060,salvador,BA
EA7GPwlPtqa7,VlQQcZ0DMJMF,delivered,2017-10-26 12:25:47,2017-10-28 02:50:19,2017-11-06 23:05:16,2017-11-22,-16.0,11.0,2017-10,2017,10,58195,fernandopolis,SP
1taxAUnReaME,r9NKrzX57NZW,delivered,2017-04-06 21:40:58,2017-04-06 21:50:22,2017-04-18 12:21:27,2017-05-03,-15.0,11.0,2017-04,2017,4,74555,patos de minas,MG
GiWK89UYc3fb,EoXCjmhBrWnj,delivered,2018-08-09 12:50:39,2018-08-09 14:35:32,2018-08-16 21:06:29,2018-09-04,-19.0,7.0,2018-08,2018,8,2135,belo horizonte,MG
78NMy63CS4KF,5zjGaobUMHfg,delivered,2017-10-26 13:12:04,2017-10-26 13:29:37,2017-11-07 19:07:01,2017-11-17,-10.0,12.0,2017-10,2017,10,72715,belo horizonte,MG
arcSILvqUZwK,DGjA67Vd5Gav,delivered,2017-06-06 15:25:18,2017-06-06 15:35:18,2017-06-19 12:42:22,2017-06-29,-10.0,12.0,2017-06,2017,6,8693,campos dos goytacazes,RJ
BOXtGyg0Ra2K,QmVarH39UK6X,delivered,2018-02-07 12:04:39,2018-02-07 12:31:11,2018-02-19 18:49:16,2018-03-08,-17.0,12.0,2018-02,2018,2,17067,sao paulo,SP
AhRlEWNPX2qF,RPMB4SMcUwD6,delivered,2018-01-13 19:16:29,2018-01-13 19:29:44,2018-01-24 18:59:04,2018-02-05,-12.0,10.0,2018-01,2018,1,9250,votuporanga,SP
ycKzL8FGBO4B,spqdQkVRWCun,delivered,2017-05-17 10:26:23,2017-05-17 10:42:25,2017-05-23 12:12:54,2017-05-30,-7.0,6.0,2017-05,2017,5,72601,sao paulo,SP
NHbmpjYActBB,tuYclaKE0RX9,delivered,2018-05-31 11:29:34,2018-05-31 11:51:13,2018-06-19 15:13:02,2018-06-28,-9.0,19.0,2018-05,2018,5,95315,sao gabriel,RS
fvnicNHeP1Oo,dvYrCaquQcAc,delivered,2018-05-08 21:36:29,2018-05-08 21:52:09,2018-05-25 21:38:19,2018-05-30,-5.0,17.0,2018-05,2018,5,73255,sao paulo,SP
ZcNfjBisUviC,QYyQg8GWNaSv,delivered,2017-12-12 17:36:04,2017-12-12 18:10:52,2017-12-20 18:54:37,2018-01-10,-21.0,8.0,2017-12,2017,12,32656,bocaiuva,MG
FOKRYibYPXI8,vNou4vPUv3B4,delivered,2018-02-12 10:12:54,2018-02-12 10:28:11,2018-02-27 22:09:24,2018-03-06,-7.0,15.0,2018-02,2018,2,45455,praia grande,SP
lGv39uOUg9h4,7Foy4g2HDnDF,delivered,2018-06-17 09:42:02,2018-06-18 21:35:43,2018-06-26 17:08:21,2018-07-13,-17.0,9.0,2018-06,2018,6,48730,paracatu,MG
bOREisKEvT3T,otjfShvnU25R,delivered,2017-12-14 23:39:28,2017-12-14 23:50:35,2017-12-28 00:48:02,2018-01-17,-20.0,13.0,2017-12,2017,12,3271,paranaiba,MS
TdNdfj4CrRF9,Dzssm279sM2s,delivered,2018-08-14 16:00:08,2018-08-14 16:15:14,2018-08-20 14:50:58,2018-08-27,-7.0,5.0,2018-08,2018,8,41275,aracatuba,SP
TLrT19XJ2zbg,k8miFDci4j1j,delivered,2017-10-04 16:40:00,2017-10-05 16:49:17,2017-10-13 20:33:23,2017-11-03,-21.0,9.0,2017-10,2017,10,65520,cuiaba,MT
ROJeoY5spbVo,EeDcbtkiNlBV,delivered,2018-01-31 09:21:15,2018-02-01 03:12:41,2018-03-19 21:44:33,2018-02-16,31.0,47.0,2018-01,2018,1,5263,maua,SP
STgZV8zHvY7o,zjWYrZW1gH0V,delivered,2017-05-29 23:06:05,2017-05-29 23:22:45,2017-06-06 14:17:04,2017-06-22,-16.0,7.0,2017-05,2017,5,8042,tiete,SP
vrakTtIKSUEA,aB0K4wQfZJ6s,delivered,2017-07-17 20:08:46,2017-07-17 20:23:26,2017-08-03 16:23:50,2017-08-10,-7.0,16.0,2017-07,2017,7,50720,sao joao de meriti,RJ
OYebFagZ52zV,4o4eMsjSvygX,delivered,2018-03-04 01:50:38,2018-03-04 02:14:06,2018-03-12 22:16:32,2018-03-28,-16.0,8.0,2018-03,2018,3,5328,presidente prudente,SP
go67dD04YOTx,nrYLc7F0gZfg,delivered,2018-06-14 13:49:56,2018-06-14 14:23:22,2018-06-19 18:35:33,2018-06-28,-9.0,5.0,2018-06,2018,6,29315,sao paulo,SP
EcUMZfGaNgEz,Znz1LZGz5J2E,delivered,2017-12-19 13:20:41,2017-12-19 13:31:31,2018-01-09 16:03:28,2018-01-19,-10.0,21.0,2017-12,2017,12,44580,camboriu,SC
jeSaliBu78qL,Icp7FijdlLKn,delivered,2018-04-23 19:13:08,2018-04-24 17:12:18,2018-04-30 23:56:39,2018-05-15,-15.0,7.0,2018-04,2018,4,13515,pindamonhangaba,SP
2is5x1nzmTxC,GexOnRYbz9LB,delivered,2017-08-01 14:25:01,2017-08-01 15:30:19,2017-08-15 18:07:50,2017-09-01,-17.0,14.0,2017-08,2017,8,79090,passo fundo,RS
TsomPO7HDGbi,dLYznugQOJfY,delivered,2018-05-03 10:00:21,2018-05-03 10:34:46,2018-05-07 15:57:46,2018-06-14,-38.0,4.0,2018-05,2018,5,95500,rio de janeiro,RJ
EWP3M1BhoK2Q,dWLDQ3tD4tHO,delivered,2017-10-29 14:24:38,2017-10-30 11:11:10,2017-10-31 16:37:43,2017-11-10,-10.0,2.0,2017-10,2017,10,64807,sao paulo,SP
cDFReuExybL2,jxxIGS29Cfbe,delivered,2017-12-30 12:16:38,2017-12-31 12:11:27,2018-01-25 18:05:40,2018-02-06,-12.0,26.0,2017-12,2017,12,82200,madre de deus,BA
ZfpXyStZxs6l,LLHjSZmdK3Ps,delivered,2018-06-05 18:50:22,2018-06-05 19:13:40,2018-06-14 15:55:33,2018-07-04,-20.0,8.0,2018-06,2018,6,67120,ibirite,MG
iibKXR33VoTg,6FKbw9lJuGL3,delivered,2017-11-06 19:23:13,2017-11-07 04:32:14,2017-11-28 14:22:11,2017-12-01,-3.0,21.0,2017-11,2017,11,4788,nova friburgo,RJ
O2HHBFVWpQDj,HlW4HUF9uzUa,delivered,2017-09-29 13:44:25,2017-09-29 13:56:09,2017-10-13 14:12:35,2017-10-24,-11.0,14.0,2017-09,2017,9,28140,sao paulo,SP
AqoZp7FLpzfr,k9qkIk3jUr21,delivered,2018-07-17 19:14:37,2018-07-17 19:25:18,2018-07-26 19:14:39,2018-08-09,-14.0,9.0,2018-07,2018,7,9635,cuiaba,MT
4waYnDqdOQVX,pKKSuOfIEOHr,delivered,2018-07-05 15:24:52,2018-07-05 16:21:50,2018-07-12 17:47:36,2018-07-19,-7.0,7.0,2018-07,2018,7,85200,osasco,SP
